state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Bihar,Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Prithvi Vahan,Bharat Benz A/C Sleeper (2+1),21:30,07h 40m,05:10,4.6,810,18
Bihar,Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:20,07h 35m,05:55,4.5,760,35
Bihar,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,08h 55m,06:20,4.2,665,19
Bihar,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:10,08h 25m,06:35,4.1,713,25
Bihar,Patna (Bihar) to Purnea,https://www.redbus.in/bus-tickets/patna-to-purnea,Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,09h 00m,06:00,4.3,650,12
Bihar,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,12h 00m,06:00,3.9,605,31
Bihar,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),18:10,10h 15m,04:25,3.8,990,16
Bihar,Muzaffarpur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,12h 15m,05:45,2.8,720,13
Bihar,Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,10h 35m,07:30,3.5,605,26
Bihar,Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,09h 40m,06:15,3.8,990,30
Bihar,Ranchi to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:00,12h 45m,05:45,1.9,810,9
Bihar,Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,06h 15m,05:30,3.3,377,26
Bihar,Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Rekha Luxury,A/C Seater / Sleeper (2+1),23:35,06h 25m,06:00,3.8,580,10
Bihar,Hazaribagh to Patna (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Tejas Maa Bhawani,Non AC Seater (2+2),21:00,07h 01m,04:01,2.2,599,21
Bihar,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41,07h 19m,04:00,2.7,396,31
Bihar,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Rajdhani bus service,Non A/C Seater / Sleeper (2+1),18:30,07h 00m,01:30,3.4,600,33
Bihar,Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Rekha Luxury,,20:00,08h 00m,04:00,4.3,580,27
Bihar,Patna (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/patna-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),13:30,16h 45m,06:15,2.5,1015,8
Bihar,Patna (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/patna-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),13:15,16h 15m,05:30,4.4,1040,3
Bihar,Katihar to Patna (Bihar),https://www.redbus.in/bus-tickets/katihar-to-patna,Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),18:00,10h 00m,04:00,3.2,468,34
Bihar,Katihar to Patna (Bihar),https://www.redbus.in/bus-tickets/katihar-to-patna,SOBHA TRAVELS (A.T),A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,2.2,550,30
Bihar,Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,10h 00m,04:00,4.3,484,27
Bihar,Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,09h 30m,03:00,2.7,675,13
Bihar,Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00,07h 30m,02:30,2.2,800,14
Bihar,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 160830,Non AC Seater (2+3),21:30,02h 31m,00:01,2.2,129,52
Bihar,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),08:15,02h 00m,10:15,3.0,130,42
Bihar,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),11:40,02h 00m,13:40,3.0,130,42
Bihar,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),11:50,02h 00m,13:50,3.0,130,42
Bihar,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),11:55,02h 00m,13:55,5.0,130,42
Bihar,Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),08:50,03h 40m,12:30,3.3,330,5
Bihar,Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,04h 00m,00:00,3.2,494,26
Bihar,Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Yogmaya,NON A/C Seater / Sleeper (2+2),20:45,05h 45m,02:30,3.4,324,64
Bihar,Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,07h 10m,04:30,3.1,293,32
Bihar,Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,2.4,585,43
Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,08h 01m,06:00,2.4,400,8
Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,3.4,494,26
Bihar,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,09h 05m,05:05,3.3,449,48
Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,07h 10m,04:35,4.0,468,34
Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,08h 05m,05:30,3.9,665,19
Bihar,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Divya Rath,,20:45,08h 00m,04:45,4.4,700,13
Bihar,Lucknow to Motihari,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,22:30,08h 30m,07:00,3.2,680,29
Bihar,Lucknow to Motihari,https://www.redbus.in/bus-tickets/lucknow-to-motihari,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,10h 00m,07:30,2.4,799,30
Bihar,Lucknow to Motihari,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,09h 50m,07:20,3.0,808,23
Bihar,Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),15:35,14h 40m,06:15,2.8,855,9
Bihar,Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),15:14,14h 16m,05:30,3.7,876,3
Bihar,Motihari to Kathmandu,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),17:10,13h 05m,06:15,2.7,685,8
Bihar,Motihari to Kathmandu,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),16:15,13h 15m,05:30,2.5,700,3
Bihar,Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,08h 15m,07:30,3.0,484,30
Bihar,Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Pawapuri Motors,A/C Seater / Sleeper (2+1),21:45,08h 00m,05:45,1.6,765,9
Bihar,Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,07h 55m,05:30,2.0,799,16
Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,06h 35m,04:00,3.9,450,34
Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,A/C Sleeper (2+1),20:45,07h 00m,03:45,4.8,700,15
Bihar,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,07h 00m,04:25,3.7,665,22
Bihar,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,18:00,13h 00m,07:00,3.7,995,29
Bihar,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari,Bihar state road transport corporation (BSRTC) - 117806,Volvo AC Seater 2+2,20:45,13h 15m,10:00,2.9,935,32
Bihar,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari,Panwar Travels,A/C Sleeper (2+1),21:00,16h 30m,13:30,2.9,2375,24
Bihar,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30,0-6h 00m,15:30,1.2,1500,40
Bihar,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,13h 30m,05:00,4.3,1206,23
Bihar,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,17:20,14h 40m,08:00,4.2,1300,40
Bihar,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Panwar Travels,A/C Sleeper (2+1),15:40,14h 35m,06:15,2.9,2375,22
Bihar,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Maa kali Travels,A/C Seater / Sleeper (2+2),13:55,16h 00m,05:55,1.0,1599,38
Bihar,Muzaffarpur (Bihar) to Ramgarh (Jharkhand),https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,11h 31m,05:31,2.6,548,33
Bihar,Muzaffarpur (Bihar) to Ramgarh (Jharkhand),https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,10h 45m,04:15,2.2,675,14
Bihar,Muzaffarpur (Bihar) to Ramgarh (Jharkhand),https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Tejas Maa Bhawani,A/C Sleeper (2+1),19:05,09h 55m,05:00,3.1,949,4
Bihar,Lucknow to Darbhanga,https://www.redbus.in/bus-tickets/lucknow-to-darbhanga,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,22:30,12h 00m,10:30,3.6,935,29
Bihar,Lucknow to Darbhanga,https://www.redbus.in/bus-tickets/lucknow-to-darbhanga,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,12h 00m,11:30,1.2,1899,47
Bihar,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,09h 30m,01:00,4.0,800,23
Bihar,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,17:20,10h 05m,03:25,4.7,800,40
Bihar,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55,11h 19m,04:14,3.1,849,35
Bihar,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Panwar Travels,A/C Seater / Sleeper (2+1),21:35,08h 45m,06:20,3.7,808,31
Bihar,Patna (Bihar) to Chhapra (Bihar),https://www.redbus.in/bus-tickets/patna-to-chapra,Bihar state road transport corporation (BSRTC) - 170403,Non AC Seater (2+2),12:00,03h 00m,15:00,3.4,116,32
Bihar,Patna (Bihar) to Chhapra (Bihar),https://www.redbus.in/bus-tickets/patna-to-chapra,Bihar state road transport corporation (BSRTC) - 170405,Non AC Seater (2+2),12:30,03h 00m,15:30,3.4,116,32
Bihar,Patna (Bihar) to Chhapra (Bihar),https://www.redbus.in/bus-tickets/patna-to-chapra,Bihar state road transport corporation (BSRTC) - 170407,Non AC Seater (2+2),13:30,03h 00m,16:30,3.4,116,32
Bihar,Patna (Bihar) to Chhapra (Bihar),https://www.redbus.in/bus-tickets/patna-to-chapra,Bihar state road transport corporation (BSRTC) - 170408,Non AC Seater (2+2),14:30,03h 00m,17:30,3.4,116,32
Bihar,Patna (Bihar) to Chhapra (Bihar),https://www.redbus.in/bus-tickets/patna-to-chapra,Bihar state road transport corporation (BSRTC) - 149826,,15:00,03h 00m,18:00,,116,N/A
Bihar,Hajipur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/hajipur-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),19:30,10h 30m,06:00,2.2,568,31
Bihar,Hajipur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/hajipur-to-ranchi,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),21:30,08h 30m,06:00,4.1,800,9
Bihar,Hajipur (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/hajipur-to-ranchi,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),19:10,09h 15m,04:25,2.8,990,35
Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,09h 00m,04:00,2.5,468,34
Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Bihar state road transport corporation (BSRTC) - 178748,Non AC Seater (2+2),21:50,08h 40m,06:30,2.5,403,34
Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:10,08h 50m,05:00,4.0,665,23
Bihar,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:15,09h 00m,05:15,4.1,500,12
Bihar,Agra to Darbhanga,https://www.redbus.in/bus-tickets/agra-to-darbhanga,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,18:00,16h 30m,10:30,4.6,1233,32
Bihar,Agra to Darbhanga,https://www.redbus.in/bus-tickets/agra-to-darbhanga,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),20:00,16h 00m,12:00,1.7,900,35
Bihar,Agra to Darbhanga,https://www.redbus.in/bus-tickets/agra-to-darbhanga,Kusum Travels and Logistics,NON A/C Sleeper (2+1),20:55,18h 30m,15:25,1.5,3799,36
Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,22:30,07h 30m,06:00,4.0,595,28
Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,2.8,799,33
Bihar,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,06h 35m,04:05,2.9,808,20
West Bengal,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,05h 00m,04:30,4.6,600,25
West Bengal,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Express Line,VE A/C Seater (2+2),23:45,05h 00m,04:45,4.4,369,32
West Bengal,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,West bengal transport corporation - 74747,Non AC Seater (2+3),09:50,04h 40m,14:30,1.8,145,17
West Bengal,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),13:30,04h 55m,18:25,4.5,400,27
West Bengal,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),13:45,04h 30m,18:15,4.4,349,15
West Bengal,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,West bengal transport corporation - 74747,Non AC Seater (2+3),10:10,04h 20m,14:30,3.1,145,17
West Bengal,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),10:35,04h 45m,15:20,4.5,300,11
West Bengal,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),14:30,03h 45m,18:15,4.4,349,15
West Bengal,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,West bengal transport corporation - 123496,Non AC Seater (2+3),16:15,04h 00m,20:15,3.7,145,23
West Bengal,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,West bengal transport corporation - 157764,Non AC Seater (2+3),17:15,04h 00m,21:15,3.1,145,29
West Bengal,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),08:15,03h 45m,12:00,4.4,400,9
West Bengal,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04h 15m,03:45,4.8,600,25
Sowth Bengal,Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Non AC Seater (2+3),09:15,05h 30m,14:45,3.6,150,52
Sowth Bengal,Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,SBSTC-BANKURA - KARUNAMOYEE - 07:30 (BNK DEPOT) - 237,Non AC Seater (2+3),09:20,04h 00m,13:20,4.1,155,19
Sowth Bengal,Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,SBSTC-DURGAPUR - KOLKATA - 09:30 (DGP DEPOT) - 129,,09:30,03h 30m,13:00,3.9,150,49
Sowth Bengal,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 08:45 (BWN DEPOT) - 66,Non AC Seater (2+3),08:45,02h 00m,10:45,4.1,95,46
Sowth Bengal,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 09:00 (BWN DEPOT) - 107,Non AC Seater (2+3),09:00,02h 00m,11:00,3.2,100,27
Sowth Bengal,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 09:10 (BWN DEPOT) - 67,,09:10,02h 00m,11:10,4.1,95,50
Sowth Bengal,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE - ASANSOL - 09:00 (BEL DEPOT) - 309,Non AC Seater (2+3),09:00,03h 45m,12:45,4.2,155,34
Sowth Bengal,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KOLKATA - DURGAPUR - 09:15 (DGP DEPOT) - 164,Non AC Seater (2+3),09:15,03h 30m,12:45,3.0,150,45
Sowth Bengal,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SBSTC-KARUNAMOYEE - DURGAPUR - 09:30 (DGP DEPOT) - 485,,09:30,03h 45m,13:15,4.0,155,40
Sowth Bengal,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 09:00 (Haldia Depot) - 1329,Non AC Seater (2+3),09:00,03h 00m,12:00,4.0,110,33
Sowth Bengal,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - ASANSOL - VIA - KOLKATA - 09:30 (HLD DEPO - 1763,Non AC Seater (2+3),09:30,04h 15m,13:45,3.9,110,45
Sowth Bengal,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - ALL STOP - 10:00 (BEL DEPOT) - 633,,10:00,03h 00m,13:00,2.8,110,29
Sowth Bengal,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 09:45 (BWN DEPOT) - 3813,Non AC Seater (2+3),09:45,03h 20m,13:05,4.1,98,50
Sowth Bengal,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 10:05 (Haldia Depot) - 3985,Non AC Seater (2+3),10:05,03h 00m,13:05,4.6,110,48
Sowth Bengal,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,Non AC Seater (2+3),10:30,03h 00m,13:30,4.3,110,49
Sowth Bengal,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,SBSTC-JHARGRAM - KOLKATA - VIA - MIDNAPUR - 06:50 - 1660,Non AC Seater (2+3),08:40,15h 20m,00:00,1.0,110,46
Sowth Bengal,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,SBSTC-MIDNAPUR - KOLKATA - 10:00 (MID DEPOT) - 3169,Non AC Seater (2+3),10:00,14h 00m,00:00,2.9,110,47
Sowth Bengal,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,SBSTC-JHARGRAM - KOLKATA - VIA - MIDNAPUR - 09:00 - 1765,,10:45,13h 15m,00:00,4.6,110,51
Sowth Bengal,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - 09:30 (ARM DEPOT) - 1909,Non AC Seater (2+3),09:30,02h 30m,12:00,3.5,95,47
Sowth Bengal,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - 10:30 (ARM DEPOT) - 1310,Non AC Seater (2+3),10:30,02h 30m,13:00,4.6,95,48
Sowth Bengal,Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - ALL STOP - 11:00 - 2561,Non AC Seater (2+3),11:00,02h 30m,13:30,4.1,76,52
Sowth Bengal,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,SBSTC-KOLKATA - MIDNAPUR - 08:45 (MID DEPOT) - 607,Non AC Seater (2+3),08:45,03h 00m,11:45,4.3,110,48
Sowth Bengal,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,SBSTC-KARUNAMOYEE - JHARGRAM - 08:00 (JHRM DEPOT) - 3818,Non AC Seater (2+3),09:25,03h 25m,12:50,3.7,110,44
Sowth Bengal,Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,SBSTC-KOLKATA - MIDNAPUR - 09:50 (MID DEPOT) - 1483,Non AC Seater (2+3),09:50,03h 00m,12:50,3.2,110,49
Sowth Bengal,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),08:45,04h 30m,13:15,4.1,180,50
Sowth Bengal,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,SBSTC-KARUNAMOYEE - ASANSOL - 09:00 (BEL DEPOT) - 309,Non AC Seater (2+3),09:00,05h 00m,14:00,3.7,185,34
Sowth Bengal,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,SBSTC-KOLKATA - ASANSOL - 09:45 (HOWRAH DEPOT) - 280,,09:45,04h 30m,14:15,2.9,180,52
Sowth Bengal,Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 12:00 - 310,Non AC Seater (2+3),12:00,05h 30m,17:30,3.1,185,25
